YEAR,MONTH,STATE_NAME,CO2_QTY_TONNES,COUNTRY_TRAFFIC
2014,9,FINLAND,178370.05,11315
2014,9,FRANCE,1571012.36,82079
2014,9,GERMANY,2572933.3,103786
2014,9,GREECE,450265.14,26434
2014,9,HUNGARY,55893.09,4393
2014,9,IRELAND,206779.75,10970
2014,9,ITALY,1149863.74,75054
2014,9,LATVIA,34740.24,2981
2014,9,LITHUANIA,25532.82,2333
2014,9,LUXEMBOURG,97101.97,2654
2014,9,MALTA,34461.25,1885
2014,9,NETHERLANDS,906267.88,25674
2014,9,POLAND,197101.46,16133
2014,9,PORTUGAL,341156.55,15376
2014,9,ROMANIA,92687.69,6522
2014,9,SLOVAKIA,14892.68,1497
2014,9,SLOVENIA,9524.13,1324
2014,9,SPAIN,1339617.66,69089
2014,9,SWEDEN,266067.75,26205
2014,10,AUSTRIA,208006.95,15192
2014,10,BELGIUM,341927.32,14523
2014,10,BULGARIA,31826.89,2406
2014,10,CROATIA,31978.68,3602
2014,10,CYPRUS,86803.59,2967
2014,10,DENMARK,242189.5,16290
2014,10,FINLAND,185008.15,10922
2014,10,FRANCE,1742151.88,83532
2014,10,GERMANY,2553194.45,102703
2014,10,GREECE,287247.98,19168
2014,10,HUNGARY,55950.61,4299
2014,10,IRELAND,196197.11,10728
2014,10,ITALY,1052089.64,67131
2014,10,LATVIA,29155.78,2780
2014,10,LITHUANIA,25767.33,2333
2014,10,LUXEMBOURG,104174.14,2624
2014,10,MALTA,33364.12,1848
2014,10,NETHERLANDS,908173.04,25364
2014,10,POLAND,166222.05,14630
2014,10,PORTUGAL,314223.87,14634
2014,10,ROMANIA,89676.17,6523
2014,10,SLOVAKIA,8722.36,1080
2014,10,SLOVENIA,8516.9,1321
2014,10,SPAIN,1219669.72,62580
2014,10,SWEDEN,268988.97,26504
2014,11,AUSTRIA,177504.12,13295
2014,11,BELGIUM,311382.66,12638
2014,11,BULGARIA,25235.55,1986
2014,11,CROATIA,13114.53,2017
2014,11,CYPRUS,48745.04,1894
2014,11,DENMARK,200521.28,13706
2014,11,FINLAND,162725.33,9862
2014,11,FRANCE,1512409.75,68916
2014,11,GERMANY,2270946.09,88210
2014,11,GREECE,108621.36,10302
2014,11,HUNGARY,50073.77,3607
2014,11,IRELAND,154019.08,8951
2014,11,ITALY,850789.76,54246
2014,11,LATVIA,25010.78,2352
2014,11,LITHUANIA,20330.96,1903
2014,11,LUXEMBOURG,109574.85,2332
2014,11,MALTA,21533.1,1226
2014,11,NETHERLANDS,796811.19,21280
2014,11,POLAND,142094.23,12423
2014,11,PORTUGAL,241367.26,11262
2014,11,ROMANIA,79504.86,5789
2014,11,SLOVAKIA,6870.91,903
2014,11,SLOVENIA,6258.26,969
2014,11,SPAIN,891828.64,45292
2014,11,SWEDEN,232673.9,22844
2014,12,AUSTRIA,176733.28,12336
2014,12,BELGIUM,293330.33,11344
2014,12,BULGARIA,26570.78,1897
2014,12,CROATIA,12616.15,1894
2014,12,CYPRUS,38540.33,1628
2014,12,DENMARK,188742.33,12031
2014,12,FINLAND,175117.52,9393
2014,12,FRANCE,1587015.92,69075
2014,12,GERMANY,2070986.33,76949
2014,12,GREECE,103789.98,10431
2014,12,HUNGARY,48366.96,3580
2014,12,IRELAND,150542.42,8724
2014,12,ITALY,852740.61,53361
2014,12,LATVIA,24417.72,2326
2014,12,LITHUANIA,19242.93,1846
2014,12,LUXEMBOURG,99952.7,2214
2014,12,MALTA,21004.16,1218
2014,12,NETHERLANDS,782918.12,19986
2014,12,POLAND,138561.98,11852
2014,12,PORTUGAL,257235.48,11615
2014,12,ROMANIA,72921.6,5385
2014,12,SLOVAKIA,7354.6,912
2014,12,SLOVENIA,7547.7,1012
2014,12,SPAIN,878530.15,43038
2014,12,SWEDEN,226047.26,19890
2015,1,AUSTRIA,174229.08,12691
2015,1,BELGIUM,290543.91,11819
2015,1,BULGARIA,27621.04,1998
2015,1,CROATIA,12773.19,1945
2015,1,CYPRUS,32612.53,1421
2015,1,DENMARK,197336.63,12315
2015,1,FINLAND,175969.96,9095
2015,1,FRANCE,1542301.19,67356
2015,1,GERMANY,2118276.44,77735
2015,1,GREECE,98107.8,10212
2015,1,HUNGARY,46887.1,3454
2015,1,IRELAND,142086.14,8549
2015,1,ITALY,840651.6,54147
2015,1,LATVIA,24329.83,2408
2015,1,LITHUANIA,19863.31,1861
2015,1,LUXEMBOURG,93069.32,2122
2015,1,MALTA,19920.2,1208
2015,1,NETHERLANDS,777362.32,19716
2015,1,POLAND,142730.7,12141
2015,1,PORTUGAL,254327.16,11606
2015,1,ROMANIA,70882.85,5434
2015,1,SLOVAKIA,6610.64,813
2015,1,SLOVENIA,7181.27,1063
2015,1,SPAIN,846081.02,42362
2015,1,SWEDEN,226459.63,19593
2015,2,AUSTRIA,157487.3,12301
2015,2,BELGIUM,274787.23,11585
2015,2,BULGARIA,25533.2,1916
2015,2,CROATIA,11798.11,1782
2015,2,CYPRUS,30097.12,1303
2015,2,DENMARK,188042.85,12520
2015,2,FINLAND,163471.14,9407
2015,2,FRANCE,1409253.78,65358
2015,2,GERMANY,1940940.21,77230
2015,2,GREECE,88850.97,9094
2015,2,HUNGARY,43059.06,3270
2015,2,IRELAND,128904.92,8118
2015,2,ITALY,752810.06,50225
2015,2,LATVIA,21792.0,2109
2015,2,LITHUANIA,17036.77,1818
2015,2,LUXEMBOURG,93412.8,2103
2015,2,MALTA,18464.25,1165
2015,2,NETHERLANDS,710140.46,19502
2015,2,POLAND,131927.52,11667
2015,2,PORTUGAL,223481.41,10485
2015,2,ROMANIA,65482.64,5302
2015,2,SLOVAKIA,6184.52,847
2015,2,SLOVENIA,6554.93,978
2015,2,SPAIN,792647.8,40839
2015,2,SWEDEN,220567.18,20529
2015,3,AUSTRIA,185802.86,14397
2015,3,BELGIUM,315821.25,13205
2015,3,BULGARIA,27916.99,2128
2015,3,CROATIA,14991.18,2157
2015,3,CYPRUS,40530.13,1706
2015,3,DENMARK,223888.81,14773
2015,3,FINLAND,184859.11,10880
2015,3,FRANCE,1607496.86,76639
2015,3,GERMANY,2270626.42,90202
2015,3,GREECE,107444.3,10721
2015,3,HUNGARY,50652.07,3831
2015,3,IRELAND,156255.12,9431
2015,3,ITALY,889067.52,59241
2015,3,LATVIA,27257.14,2519
2015,3,LITHUANIA,20237.06,2149
2015,3,LUXEMBOURG,106429.48,2436
2015,3,MALTA,21889.08,1349
2015,3,NETHERLANDS,809884.83,22464
2015,3,POLAND,151122.08,13371
2015,3,PORTUGAL,259917.78,12229
2015,3,ROMANIA,74078.56,5885
2015,3,SLOVAKIA,8029.06,1011
2015,3,SLOVENIA,7728.07,1156
2015,3,SPAIN,948211.88,49464
2015,3,SWEDEN,254435.4,23973
2015,4,AUSTRIA,201705.76,14246
2015,4,BELGIUM,339484.22,14225
2015,4,BULGARIA,32618.78,2356
2015,4,CROATIA,26770.24,3168
2015,4,CYPRUS,64544.98,2523
2015,4,DENMARK,222655.9,15136
2015,4,FINLAND,167697.38,10097
2015,4,FRANCE,1679506.14,78921
2015,4,GERMANY,2340188.4,93854
2015,4,GREECE,183026.87,15259
2015,4,HUNGARY,53941.81,4137
2015,4,IRELAND,182960.4,10189
2015,4,ITALY,1014652.01,66435
2015,4,LATVIA,29055.89,2830
2015,4,LITHUANIA,23739.89,2278
2015,4,LUXEMBOURG,105897.42,2593
2015,4,MALTA,32661.73,1866
2015,4,NETHERLANDS,850584.76,24444
2015,4,POLAND,158344.28,13850
2015,4,PORTUGAL,302361.46,14697
2015,4,ROMANIA,80797.76,6064
2015,4,SLOVAKIA,8829.38,1105
2015,4,SLOVENIA,8774.49,1308
2015,4,SPAIN,1140331.24,59812
2015,4,SWEDEN,246196.48,23661
2015,5,AUSTRIA,211416.61,14947
2015,5,BELGIUM,360851.92,15145
2015,5,BULGARIA,44077.42,2988
2015,5,CROATIA,43845.48,4579
2015,5,CYPRUS,86928.7,2981
2015,5,DENMARK,230481.5,15781
2015,5,FINLAND,171616.47,10549
2015,5,FRANCE,1772046.38,85601
2015,5,GERMANY,2519183.63,100466
2015,5,GREECE,347545.97,22013
2015,5,HUNGARY,58857.9,4300
2015,5,IRELAND,220468.93,11263
2015,5,ITALY,1101007.6,70708
2015,5,LATVIA,31682.19,3076
2015,5,LITHUANIA,26563.67,2434
2015,5,LUXEMBOURG,106749.84,2704
2015,5,MALTA,36481.98,2007
2015,5,NETHERLANDS,934106.53,26461
2015,5,POLAND,175000.92,15282
2015,5,PORTUGAL,313938.75,15317
2015,5,ROMANIA,82931.13,6245
2015,5,SLOVAKIA,10097.96,1200
2015,5,SLOVENIA,9534.57,1356
2015,5,SPAIN,1288826.18,68569
2015,5,SWEDEN,259897.71,24680
2015,6,AUSTRIA,220081.13,15800
2015,6,BELGIUM,365940.67,15752
2015,6,BULGARIA,77722.7,4620
2015,6,CROATIA,54483.9,5365
2015,6,CYPRUS,90187.57,3076
2015,6,DENMARK,246316.15,16577
2015,6,FINLAND,169914.42,10016
2015,6,FRANCE,1817590.38,90397
2015,6,GERMANY,2519560.25,103084
2015,6,GREECE,450584.62,27789
2015,6,HUNGARY,63523.94,4600
2015,6,IRELAND,249194.66,12121
2015,6,ITALY,1163091.42,74392
2015,6,LATVIA,35184.03,3180
2015,6,LITHUANIA,26317.39,2280
2015,6,LUXEMBOURG,104768.82,2806
2015,6,MALTA,36271.43,2034
2015,6,NETHERLANDS,915857.86,26277
2015,6,POLAND,204090.79,16751
2015,6,PORTUGAL,341482.81,16255
2015,6,ROMANIA,87350.7,6576
2015,6,SLOVAKIA,17592.3,1601
2015,6,SLOVENIA,11625.37,1562
2015,6,SPAIN,1365872.62,71917
2015,6,SWEDEN,266184.95,24751
2015,7,AUSTRIA,233329.04,15801
2015,7,BELGIUM,387344.41,15983
2015,7,BULGARIA,97730.55,5658
2015,7,CROATIA,69650.44,6599
2015,7,CYPRUS,101321.5,3537
2015,7,DENMARK,267685.13,15451
2015,7,FINLAND,174229.88,8853
2015,7,FRANCE,1982584.2,92599
2015,7,GERMANY,2640750.21,104032
2015,7,GREECE,544176.47,33253
2015,7,HUNGARY,69816.95,4927
2015,7,IRELAND,265218.89,12469
2015,7,ITALY,1279913.47,82473
2015,7,LATVIA,34688.8,3240
2015,7,LITHUANIA,25658.46,2401
2015,7,LUXEMBOURG,110347.38,2749
2015,7,MALTA,39015.27,2254
2015,7,NETHERLANDS,983625.38,26887
2015,7,POLAND,212252.58,17074
2015,7,PORTUGAL,380536.78,18182
2015,7,ROMANIA,93618.58,6972
2015,7,SLOVAKIA,21869.41,1813
2015,7,SLOVENIA,12954.22,1690
2015,7,SPAIN,1525041.76,79418
2015,7,SWEDEN,255727.36,19949
2015,8,AUSTRIA,231966.87,15582
2015,8,BELGIUM,381558.6,15027
2015,8,BULGARIA,99812.85,5775
2015,8,CROATIA,68593.29,6651
2015,8,CYPRUS,103868.54,3674
2015,8,DENMARK,254444.24,15973
2015,8,FINLAND,176361.36,9852
2015,8,FRANCE,1980608.8,85983
2015,8,GERMANY,2640647.94,99737
2015,8,GREECE,555157.12,34330
2015,8,HUNGARY,67642.06,4653
2015,8,IRELAND,248983.65,11759
2015,8,ITALY,1280048.13,79870
2015,8,LATVIA,34943.07,3246
2015,8,LITHUANIA,26843.98,2394
2015,8,LUXEMBOURG,110416.8,2554
2015,8,MALTA,39941.56,2315
2015,8,NETHERLANDS,989629.65,26804
2015,8,POLAND,207245.34,16463
2015,8,PORTUGAL,391196.15,18487
2015,8,ROMANIA,93094.95,6775
2015,8,SLOVAKIA,21023.37,1739
2015,8,SLOVENIA,12487.97,1608
2015,8,SPAIN,1537259.35,78850
2015,8,SWEDEN,260171.98,23051
2015,9,AUSTRIA,221104.94,15554
2015,9,BELGIUM,364226.98,15489
2015,9,BULGARIA,71474.19,4335
2015,9,CROATIA,53998.61,5291
2015,9,CYPRUS,94674.77,3276
2015,9,DENMARK,242004.14,16690
2015,9,FINLAND,175632.98,10701
2015,9,FRANCE,1789537.55,87943
2015,9,GERMANY,2555557.75,104606
2015,9,GREECE,449244.16,27769
2015,9,HUNGARY,65436.56,4681
2015,9,IRELAND,232961.45,11390
2015,9,ITALY,1172390.94,74726
2015,9,LATVIA,33759.62,3171
2015,9,LITHUANIA,26750.18,2414
2015,9,LUXEMBOURG,107243.47,2763
2015,9,MALTA,37256.04,2093
2015,9,NETHERLANDS,929110.3,26011
2015,9,POLAND,195786.76,16289
2015,9,PORTUGAL,350399.9,16333
2015,9,ROMANIA,88539.71,6610
2015,9,SLOVAKIA,17058.28,1628
2015,9,SLOVENIA,11386.86,1579
2015,9,SPAIN,1389807.86,70937
2015,9,SWEDEN,267405.84,26074
2015,10,AUSTRIA,207758.8,14746
2015,10,BELGIUM,360195.82,14930
2015,10,BULGARIA,35747.93,2531
2015,10,CROATIA,35428.53,3707
2015,10,CYPRUS,81651.98,3004
2015,10,DENMARK,243059.6,16301
2015,10,FINLAND,184588.68,10589
2015,10,FRANCE,1758078.38,84037
2015,10,GERMANY,2595206.05,104522
2015,10,GREECE,284885.62,19415
2015,10,HUNGARY,61305.06,4448
2015,10,IRELAND,220367.74,11338
2015,10,ITALY,1076953.55,65993
2015,10,LATVIA,31056.56,3025
2015,10,LITHUANIA,27088.26,2396
2015,10,LUXEMBOURG,115142.21,2737
2015,10,MALTA,35560.77,1977
2015,10,NETHERLANDS,927221.2,25647
2015,10,POLAND,161391.8,14440
2015,10,PORTUGAL,328771.87,15482
2015,10,ROMANIA,84847.66,6370
2015,10,SLOVAKIA,11321.75,1270
2015,10,SLOVENIA,9375.67,1321
2015,10,SPAIN,1284841.3,65320
2015,10,SWEDEN,266047.98,25253
2015,11,AUSTRIA,176213.6,12646
2015,11,BELGIUM,327388.74,13175
2015,11,BULGARIA,28692.53,2097
2015,11,CROATIA,15164.82,2160
2015,11,CYPRUS,49439.65,1967
2015,11,DENMARK,210951.84,14702
2015,11,FINLAND,166729.1,9618
2015,11,FRANCE,1499320.55,69355
2015,11,GERMANY,2158199.33,86081
2015,11,GREECE,110746.9,11039
2015,11,HUNGARY,52313.61,3740
2015,11,IRELAND,171167.2,9558
2015,11,ITALY,863712.76,54425
2015,11,LATVIA,27429.89,2668
2015,11,LITHUANIA,21506.64,2004
2015,11,LUXEMBOURG,119704.11,2442
2015,11,MALTA,23293.5,1365
2015,11,NETHERLANDS,792549.31,21400
2015,11,POLAND,145535.69,12699
2015,11,PORTUGAL,253166.12,12294
2015,11,ROMANIA,77182.13,6031
2015,11,SLOVAKIA,9701.84,1088
2015,11,SLOVENIA,7069.82,1180
2015,11,SPAIN,961273.29,48999
2015,11,SWEDEN,236730.49,23587
2015,12,AUSTRIA,176658.59,12352
2015,12,BELGIUM,319386.67,12506
2015,12,BULGARIA,31654.38,2121
2015,12,CROATIA,13801.31,1917
2015,12,CYPRUS,38495.05,1654
2015,12,DENMARK,209983.68,13201
2015,12,FINLAND,182523.32,9286
2015,12,FRANCE,1575658.46,68871
2015,12,GERMANY,2144483.96,80852
2015,12,GREECE,108805.07,10975
2015,12,HUNGARY,53607.95,3693
2015,12,IRELAND,168937.92,9331
2015,12,ITALY,889441.15,54736
2015,12,LATVIA,26414.17,2590
2015,12,LITHUANIA,20410.17,1927
2015,12,LUXEMBOURG,107689.5,2342
2015,12,MALTA,21215.68,1225
2015,12,NETHERLANDS,800294.75,21365
2015,12,POLAND,147166.95,12247
2015,12,PORTUGAL,264335.67,12618
2015,12,ROMANIA,77841.62,5894
2015,12,SLOVAKIA,8981.89,1029
2015,12,SLOVENIA,6556.34,1033
2015,12,SPAIN,974326.7,46428
2015,12,SWEDEN,235036.42,20531
2016,1,AUSTRIA,180094.75,12321
2016,1,BELGIUM,306512.54,12030
2016,1,BULGARIA,32928.43,2199
2016,1,CROATIA,13012.08,1931
2016,1,CYPRUS,36630.98,1587
2016,1,DENMARK,220757.54,13157
2016,1,FINLAND,182323.37,8846
2016,1,FRANCE,1521078.36,66377
2016,1,GERMANY,2150273.0,78105
2016,1,GREECE,103066.74,10620
2016,1,HUNGARY,52294.73,3579
2016,1,IRELAND,162629.63,9323
2016,1,ITALY,867103.23,52663
2016,1,LATVIA,26543.02,2549
2016,1,LITHUANIA,20656.0,1882
2016,1,LUXEMBOURG,101645.84,2221
2016,1,MALTA,21173.32,1199
2016,1,NETHERLANDS,795682.16,20408
2016,1,POLAND,153721.59,12414
2016,1,PORTUGAL,269756.7,12482
2016,1,ROMANIA,79288.35,5735
2016,1,SLOVAKIA,8851.55,946
2016,1,SLOVENIA,6525.1,964
2016,1,SPAIN,931319.33,44974
2016,1,SWEDEN,240249.46,19920
2016,2,AUSTRIA,166600.64,12375
2016,2,BELGIUM,306749.64,12335
2016,2,BULGARIA,29163.78,2158
2016,2,CROATIA,13081.63,1911
2016,2,CYPRUS,35803.49,1561
2016,2,DENMARK,214034.81,13675
2016,2,FINLAND,175430.72,9323
2016,2,FRANCE,1426198.85,68265
2016,2,GERMANY,2063420.64,80938
2016,2,GREECE,95695.96,10223
2016,2,HUNGARY,48982.81,3494
2016,2,IRELAND,149637.8,9060
2016,2,ITALY,822453.42,51833
2016,2,LATVIA,23337.71,2323
2016,2,LITHUANIA,18918.59,1773
2016,2,LUXEMBOURG,93743.07,2249
2016,2,MALTA,21233.74,1176
2016,2,NETHERLANDS,751007.89,20765
2016,2,POLAND,145542.54,12385
2016,2,PORTUGAL,247472.18,11818
2016,2,ROMANIA,74858.73,5816
2016,2,SLOVAKIA,9865.66,1028
2016,2,SLOVENIA,6285.19,997
2016,2,SPAIN,903702.84,45646
2016,2,SWEDEN,240003.51,22160
2016,3,AUSTRIA,192206.34,14008
2016,3,BELGIUM,287373.17,11822
2016,3,BULGARIA,32598.08,2242
2016,3,CROATIA,16723.08,2322
2016,3,CYPRUS,49827.17,2022
2016,3,DENMARK,235847.6,14981
2016,3,FINLAND,186753.14,9908
2016,3,FRANCE,1580951.06,75982
2016,3,GERMANY,2358639.75,90469
2016,3,GREECE,119842.52,11892
2016,3,HUNGARY,57573.97,4078
2016,3,IRELAND,185562.11,10429
2016,3,ITALY,945324.71,59038
2016,3,LATVIA,27374.32,2661
2016,3,LITHUANIA,21498.4,2022
2016,3,LUXEMBOURG,112780.08,2647
2016,3,MALTA,27044.93,1478
2016,3,NETHERLANDS,844434.91,23740
2016,3,POLAND,164687.93,13840
2016,3,PORTUGAL,283154.09,13695
2016,3,ROMANIA,84015.06,6551
2016,3,SLOVAKIA,9555.41,1071
2016,3,SLOVENIA,7190.22,1248
2016,3,SPAIN,1079553.4,54268
2016,3,SWEDEN,266992.67,23708
2016,4,AUSTRIA,197370.66,13904
2016,4,BELGIUM,294373.97,11631
2016,4,BULGARIA,36412.1,2559
2016,4,CROATIA,27312.99,3121
2016,4,CYPRUS,69876.55,2719
2016,4,DENMARK,237837.84,15470
2016,4,FINLAND,168156.3,9759
2016,4,FRANCE,1703102.75,82134
2016,4,GERMANY,2408619.73,96089
2016,4,GREECE,189094.5,15323
2016,4,HUNGARY,62272.97,4358
2016,4,IRELAND,205957.19,11148
2016,4,ITALY,1031569.71,63226
2016,4,LATVIA,28787.07,2848
2016,4,LITHUANIA,25816.58,2283
2016,4,LUXEMBOURG,114701.2,2800
2016,4,MALTA,33865.95,1857
2016,4,NETHERLANDS,892236.08,25669
2016,4,POLAND,169430.48,14755
2016,4,PORTUGAL,320997.98,16209
2016,4,ROMANIA,90234.49,6887
2016,4,SLOVAKIA,10180.33,1147
2016,4,SLOVENIA,7531.89,1248
2016,4,SPAIN,1229220.53,62149
2016,4,SWEDEN,255050.11,24578
2016,5,AUSTRIA,219068.02,14913
2016,5,BELGIUM,346790.83,14889
2016,5,BULGARIA,52988.4,3359
2016,5,CROATIA,48503.91,4829
2016,5,CYPRUS,98625.16,3655
2016,5,DENMARK,249193.86,16858
2016,5,FINLAND,183943.38,10203
2016,5,FRANCE,1769005.15,88651
2016,5,GERMANY,2579277.02,101740
2016,5,GREECE,371601.87,23625
2016,5,HUNGARY,66530.55,4577
2016,5,IRELAND,242264.98,12392
2016,5,ITALY,1151841.95,70500
2016,5,LATVIA,32020.74,3039
2016,5,LITHUANIA,28248.34,2478
2016,5,LUXEMBOURG,113876.49,2840
2016,5,MALTA,37349.0,2086
2016,5,NETHERLANDS,950495.43,27663
2016,5,POLAND,197830.9,15948
2016,5,PORTUGAL,351944.43,17743
2016,5,ROMANIA,94078.48,7056
2016,5,SLOVAKIA,11158.04,1245
2016,5,SLOVENIA,8149.81,1374
2016,5,SPAIN,1420620.36,72507
2016,5,SWEDEN,269418.72,25589
2016,6,AUSTRIA,219460.24,15149
2016,6,BELGIUM,342865.75,14960
2016,6,BULGARIA,95641.02,5473
2016,6,CROATIA,63106.21,5710
2016,6,CYPRUS,104355.29,3803
2016,6,DENMARK,268200.88,17530
2016,6,FINLAND,178331.79,9394
2016,6,FRANCE,1809564.88,91479
2016,6,GERMANY,2586848.51,104336
2016,6,GREECE,476630.57,28957
2016,6,HUNGARY,70284.21,4780
2016,6,IRELAND,271034.42,13029
2016,6,ITALY,1222773.68,72158
2016,6,LATVIA,35745.76,3151
2016,6,LITHUANIA,28393.44,2460
2016,6,LUXEMBOURG,113776.28,2949
2016,6,MALTA,37844.17,2113
2016,6,NETHERLANDS,916924.05,26478
2016,6,POLAND,221721.23,17682
2016,6,PORTUGAL,372051.72,18337
2016,6,ROMANIA,100028.39,7510
2016,6,SLOVAKIA,16007.75,1641
2016,6,SLOVENIA,9434.75,1408
2016,6,SPAIN,1502969.45,76010
2016,6,SWEDEN,272449.86,24158
2016,7,AUSTRIA,237122.1,15469
2016,7,BELGIUM,371984.75,15476
2016,7,BULGARIA,119377.42,6684
2016,7,CROATIA,82035.96,7550
2016,7,CYPRUS,116765.57,4469
2016,7,DENMARK,291176.62,16260
2016,7,FINLAND,180526.93,8361
2016,7,FRANCE,1987649.81,94722
2016,7,GERMANY,2726175.99,103986
2016,7,GREECE,577684.48,35171
2016,7,HUNGARY,76322.79,5043
2016,7,IRELAND,282693.85,13437
2016,7,ITALY,1364993.42,81261
2016,7,LATVIA,33844.66,3061
2016,7,LITHUANIA,27477.54,2478
2016,7,LUXEMBOURG,122534.74,2915
2016,7,MALTA,42227.29,2349
2016,7,NETHERLANDS,1013172.99,28676
2016,7,POLAND,236111.69,17579
2016,7,PORTUGAL,422990.3,20426
2016,7,ROMANIA,110042.76,7874
2016,7,SLOVAKIA,20966.79,1813
2016,7,SLOVENIA,11359.15,1528
2016,7,SPAIN,1706104.01,84644
2016,7,SWEDEN,278517.2,20732
2016,8,AUSTRIA,231288.54,15101
2016,8,BELGIUM,366334.21,14882
2016,8,BULGARIA,117245.63,6536
2016,8,CROATIA,78176.96,7435
2016,8,CYPRUS,115756.45,4443
2016,8,DENMARK,270046.91,16855
2016,8,FINLAND,185130.94,9641
2016,8,FRANCE,1973374.3,86520
2016,8,GERMANY,2707215.91,101927
2016,8,GREECE,578552.81,35812
2016,8,HUNGARY,75373.11,4865
2016,8,IRELAND,271422.46,13000
2016,8,ITALY,1353297.19,79175
2016,8,LATVIA,34886.3,3142
2016,8,LITHUANIA,27615.1,2468
2016,8,LUXEMBOURG,120083.82,2773
2016,8,MALTA,41780.31,2388
2016,8,NETHERLANDS,1013067.91,28596
2016,8,POLAND,234980.96,17696
2016,8,PORTUGAL,425070.06,20609
2016,8,ROMANIA,114052.83,8106
2016,8,SLOVAKIA,20204.31,1758
2016,8,SLOVENIA,11451.86,1571
2016,8,SPAIN,1696280.86,83595
2016,8,SWEDEN,275748.72,23205
2016,9,AUSTRIA,228924.54,15410
2016,9,BELGIUM,348636.55,15143
2016,9,BULGARIA,90492.44,5220
2016,9,CROATIA,63020.35,6211
2016,9,CYPRUS,106232.74,3990
2016,9,DENMARK,258107.94,17378
2016,9,FINLAND,182870.92,10284
2016,9,FRANCE,1821126.94,89495
2016,9,GERMANY,2650132.04,106921
2016,9,GREECE,490911.59,29990
2016,9,HUNGARY,71335.91,4821
2016,9,IRELAND,254426.01,12319
2016,9,ITALY,1254383.36,73857
2016,9,LATVIA,32594.77,3058
2016,9,LITHUANIA,29157.75,2549
2016,9,LUXEMBOURG,120028.86,2983
2016,9,MALTA,38877.29,2182
2016,9,NETHERLANDS,952417.22,27617
2016,9,POLAND,227040.22,17546
2016,9,PORTUGAL,382766.91,18696
2016,9,ROMANIA,108868.99,8101
2016,9,SLOVAKIA,17486.98,1619
2016,9,SLOVENIA,10370.99,1540
2016,9,SPAIN,1542374.6,76479
2016,9,SWEDEN,279070.56,26517
2016,10,AUSTRIA,215461.44,14587
2016,10,BELGIUM,339721.7,14405
2016,10,BULGARIA,45732.78,3031
2016,10,CROATIA,43525.81,5003
2016,10,CYPRUS,101464.13,3891
2016,10,DENMARK,265116.23,17119
2016,10,FINLAND,185524.23,9877
2016,10,FRANCE,1770642.06,84254
2016,10,GERMANY,2662166.58,104603
2016,10,GREECE,334595.64,20648
2016,10,HUNGARY,68294.54,4602
2016,10,IRELAND,242171.34,11974
2016,10,ITALY,1145687.34,65540
2016,10,LATVIA,32349.01,3046
2016,10,LITHUANIA,28187.18,2504
2016,10,LUXEMBOURG,131882.07,3007
2016,10,MALTA,38481.2,2144
2016,10,NETHERLANDS,956845.07,27364
2016,10,POLAND,195389.31,16024
2016,10,PORTUGAL,363585.18,17774
2016,10,ROMANIA,102896.48,7764
2016,10,SLOVAKIA,12497.51,1195
2016,10,SLOVENIA,8995.41,1343
2016,10,SPAIN,1426970.42,70135
2016,10,SWEDEN,277422.64,25957
2016,11,AUSTRIA,179011.7,12845
2016,11,BELGIUM,318378.65,12875
2016,11,BULGARIA,36876.34,2509
2016,11,CROATIA,15451.64,2593
2016,11,CYPRUS,53436.61,2322
2016,11,DENMARK,220217.71,14902
2016,11,FINLAND,172162.52,9882
2016,11,FRANCE,1507664.05,70699
2016,11,GERMANY,2219655.19,87206
2016,11,GREECE,115944.82,11205
2016,11,HUNGARY,56517.63,3929
2016,11,IRELAND,184234.14,9903
2016,11,ITALY,888591.12,53498
2016,11,LATVIA,25810.1,2611
2016,11,LITHUANIA,22627.1,2185
2016,11,LUXEMBOURG,137019.04,2712
2016,11,MALTA,27905.22,1588
2016,11,NETHERLANDS,825130.9,22808
2016,11,POLAND,178366.92,14316
2016,11,PORTUGAL,282086.71,13872
2016,11,ROMANIA,91620.32,7269
2016,11,SLOVAKIA,9592.5,1097
2016,11,SLOVENIA,6679.95,1128
2016,11,SPAIN,1037878.35,51306
2016,11,SWEDEN,256788.36,24033
2016,12,AUSTRIA,185287.56,12726
2016,12,BELGIUM,324671.81,12649
2016,12,BULGARIA,39749.33,2568
2016,12,CROATIA,14524.33,2294
2016,12,CYPRUS,45218.28,2080
2016,12,DENMARK,219516.1,13363
2016,12,FINLAND,194964.71,9715
2016,12,FRANCE,1611972.02,70129
2016,12,GERMANY,2230004.04,82820
2016,12,GREECE,117440.27,11597
2016,12,HUNGARY,58289.9,3914
2016,12,IRELAND,189164.3,9899
2016,12,ITALY,917718.61,53728
2016,12,LATVIA,26532.93,2636
2016,12,LITHUANIA,23084.38,2126
2016,12,LUXEMBOURG,135272.12,2599
2016,12,MALTA,27635.92,1536
2016,12,NETHERLANDS,844712.32,22268
2016,12,POLAND,183609.92,13924
2016,12,PORTUGAL,295622.76,14401
2016,12,ROMANIA,94712.0,7221
2016,12,SLOVAKIA,9811.72,1089
2016,12,SLOVENIA,7112.68,1136
2016,12,SPAIN,1053287.73,49194
2016,12,SWEDEN,257754.95,21626
2017,1,AUSTRIA,183550.21,12790
2017,1,BELGIUM,308095.36,12192
2017,1,BULGARIA,42245.2,2647
2017,1,CROATIA,14299.29,2309
2017,1,CYPRUS,42888.33,1918
2017,1,DENMARK,218461.56,13397
