YEAR,MONTH,STATE_NAME,CO2_QTY_TONNES,COUNTRY_TRAFFIC,FUEL_CONSUMPTION_TONNES
2018,1,SLOVAKIA,9868.2,1072,3122.85
2018,1,SLOVENIA,8017.99,1271,2537.34
2018,1,SPAIN,1080461.5,51053,341918.19
2018,1,SWEDEN,269917.32,21724,85416.87
2018,2,AUSTRIA,173503.43,12110,54906.15
2018,2,BELGIUM,313810.21,11876,99307.03
2018,2,BULGARIA,38532.5,2470,12193.83
2018,2,CROATIA,17366.08,2032,5495.59
2018,2,CYPRUS,43110.86,1939,13642.68
2018,2,DENMARK,208547.01,13381,65995.89
2018,2,ESTONIA,12985.66,1754,4109.39
2018,2,FINLAND,190921.9,10294,60418.32
2018,2,FRANCE,1455503.04,65664,460602.23
2018,2,GERMANY,2074553.51,81834,656504.27
2018,2,GREECE,112009.44,10131,35446.02
2018,2,HUNGARY,59884.94,4018,18950.93
2018,2,IRELAND,178881.02,9247,56607.92
2018,2,ITALY,857372.43,49678,271320.39
2018,2,LATVIA,27955.39,2718,8846.64
2018,2,LITHUANIA,23650.9,2087,7484.46
2018,2,LUXEMBOURG,122279.87,2595,38696.16
2018,2,MALTA,25530.9,1613,8079.4
2018,2,NETHERLANDS,792741.71,22749,250867.63
2018,2,POLAND,193372.52,14582,61193.84
2018,2,PORTUGAL,289859.08,13804,91727.56
2018,2,ROMANIA,88731.74,6764,28079.67
2018,2,SLOVAKIA,9456.59,1073,2992.59
2018,2,SLOVENIA,7684.62,1150,2431.84
2018,2,SPAIN,999565.46,49011,316318.18
2018,2,SWEDEN,252529.57,21482,79914.42
2018,3,AUSTRIA,211090.36,14343,66800.75
2018,3,BELGIUM,370645.1,13693,117292.75
2018,3,BULGARIA,44157.81,2929,13973.99
2018,3,CROATIA,24067.98,2573,7616.45
2018,3,CYPRUS,61116.6,2653,19340.7
2018,3,DENMARK,241559.54,15143,76442.89
2018,3,ESTONIA,17086.65,1984,5407.17
2018,3,FINLAND,211244.51,11479,66849.53
2018,3,FRANCE,1682596.17,77208,532467.14
2018,3,GERMANY,2436365.7,94482,771001.8
2018,3,GREECE,150650.3,12771,47674.15
2018,3,HUNGARY,70950.25,4757,22452.61
2018,3,IRELAND,218262.45,10558,69070.4
2018,3,ITALY,1029544.8,58545,325805.32
2018,3,LATVIA,33422.96,3221,10576.89
2018,3,LITHUANIA,28674.76,2431,9074.29
2018,3,LUXEMBOURG,148262.58,3022,46918.54
2018,3,MALTA,35045.09,2152,11090.22
2018,3,NETHERLANDS,895833.56,26058,283491.63
2018,3,POLAND,220274.9,16681,69707.25
2018,3,PORTUGAL,348731.92,16522,110358.2
2018,3,ROMANIA,104405.0,7811,33039.56
2018,3,SLOVAKIA,10849.08,1223,3433.25
2018,3,SLOVENIA,9285.84,1414,2938.56
2018,3,SPAIN,1229996.94,59762,389239.54
2018,3,SWEDEN,294287.74,24787,93129.03
2018,4,AUSTRIA,219987.05,14359,69616.15
2018,4,BELGIUM,388584.9,14587,122969.91
2018,4,BULGARIA,49022.53,3275,15513.46
2018,4,CROATIA,40042.09,3787,12671.55
2018,4,CYPRUS,84550.48,3473,26756.48
2018,4,DENMARK,243909.44,15954,77186.53
2018,4,ESTONIA,17648.51,2067,5584.97
2018,4,FINLAND,195797.63,11045,61961.27
2018,4,FRANCE,1724810.92,81366,545826.24
2018,4,GERMANY,2481399.01,99330,785252.85
2018,4,GREECE,242328.15,17574,76686.12
2018,4,HUNGARY,78574.91,5176,24865.48
2018,4,IRELAND,261551.12,12042,82769.34
2018,4,ITALY,1164916.5,65611,368644.46
2018,4,LATVIA,36332.75,3468,11497.71
2018,4,LITHUANIA,33175.02,2640,10498.43
2018,4,LUXEMBOURG,142772.6,3231,45181.2
2018,4,MALTA,43016.87,2597,13612.93
2018,4,NETHERLANDS,932999.6,27698,295253.04
2018,4,POLAND,233036.97,17725,73745.88
2018,4,PORTUGAL,401950.04,19176,127199.38
2018,4,ROMANIA,113994.95,8373,36074.35
2018,4,SLOVAKIA,12624.81,1337,3995.19
2018,4,SLOVENIA,10932.91,1604,3459.78
2018,4,SPAIN,1436794.31,70018,454681.74
2018,4,SWEDEN,276132.12,25113,87383.58
2018,5,AUSTRIA,235070.18,15251,74389.3
2018,5,BELGIUM,406920.29,15262,128772.24
2018,5,BULGARIA,67360.98,4226,21316.76
2018,5,CROATIA,69209.2,5919,21901.65
2018,5,CYPRUS,112792.27,4265,35693.76
2018,5,DENMARK,266660.24,17346,84386.15
2018,5,ESTONIA,20686.14,2554,6546.25
2018,5,FINLAND,209687.89,11575,66356.93
2018,5,FRANCE,1867808.82,87169,591078.74
2018,5,GERMANY,2693266.66,107020,852299.57
2018,5,GREECE,465195.41,27180,147213.74
2018,5,HUNGARY,89966.26,5490,28470.34
2018,5,IRELAND,296811.44,13370,93927.67
2018,5,ITALY,1265411.24,71988,400446.59
2018,5,LATVIA,41778.52,3835,13221.05
2018,5,LITHUANIA,37236.46,3057,11783.69
2018,5,LUXEMBOURG,144095.29,3378,45599.77
2018,5,MALTA,46922.36,2851,14848.85
2018,5,NETHERLANDS,1006598.68,29566,318543.88
2018,5,POLAND,267694.02,19548,84713.3
2018,5,PORTUGAL,433757.42,20689,137265.01
2018,5,ROMANIA,119069.72,8868,37680.29
2018,5,SLOVAKIA,13544.67,1473,4286.29
2018,5,SLOVENIA,11442.21,1651,3620.95
2018,5,SPAIN,1601844.36,79178,506912.77
2018,5,SWEDEN,286821.05,25963,90766.15
2018,6,AUSTRIA,249031.37,15961,78807.39
2018,6,BELGIUM,407400.81,15326,128924.31
2018,6,BULGARIA,112055.33,6421,35460.55
2018,6,CROATIA,89148.99,7320,28211.71
2018,6,CYPRUS,122561.36,4603,38785.24
2018,6,DENMARK,283484.88,17554,89710.4
2018,6,ESTONIA,19951.32,2401,6313.71
2018,6,FINLAND,209088.24,10870,66167.17
2018,6,FRANCE,1934246.21,91269,612103.23
2018,6,GERMANY,2696329.03,108536,853268.68
2018,6,GREECE,597067.9,34953,188945.54
2018,6,HUNGARY,93381.27,5636,29551.04
2018,6,IRELAND,321497.22,13898,101739.63
2018,6,ITALY,1358650.94,77120,429952.83
2018,6,LATVIA,44757.56,3863,14163.79
2018,6,LITHUANIA,38063.68,3003,12045.47
2018,6,LUXEMBOURG,142145.08,3411,44982.62
2018,6,MALTA,46781.18,2876,14804.17
2018,6,NETHERLANDS,985005.89,28849,311710.73
2018,6,POLAND,295275.94,21151,93441.75
2018,6,PORTUGAL,470129.43,21421,148775.14
2018,6,ROMANIA,127223.49,9165,40260.6
2018,6,SLOVAKIA,21312.03,1889,6744.31
2018,6,SLOVENIA,12183.82,1655,3855.64
2018,6,SPAIN,1728399.41,84017,546961.84
2018,6,SWEDEN,289926.92,23667,91749.02
2018,7,AUSTRIA,262270.03,16307,82996.85
2018,7,BELGIUM,448035.9,16322,141783.51
2018,7,BULGARIA,130963.63,7663,41444.19
2018,7,CROATIA,113491.64,9282,35915.08
2018,7,CYPRUS,129982.68,4926,41133.76
2018,7,DENMARK,303352.65,16568,95997.67
2018,7,ESTONIA,20049.58,2375,6344.8
2018,7,FINLAND,214014.46,10284,67726.09
2018,7,FRANCE,2132486.13,96938,674837.38
2018,7,GERMANY,2835892.42,111330,897434.31
2018,7,GREECE,691738.54,41304,218904.6
2018,7,HUNGARY,100990.14,6085,31958.9
2018,7,IRELAND,332935.06,14262,105359.2
2018,7,ITALY,1476013.6,85194,467092.91
2018,7,LATVIA,44274.89,3899,14011.04
2018,7,LITHUANIA,36160.76,2996,11443.28
2018,7,LUXEMBOURG,143430.02,3287,45389.25
2018,7,MALTA,49448.11,3044,15648.14
2018,7,NETHERLANDS,1043044.56,29976,330077.39
2018,7,POLAND,316375.36,21683,100118.79
2018,7,PORTUGAL,506120.04,22944,160164.57
2018,7,ROMANIA,142827.43,10109,45198.55
2018,7,SLOVAKIA,26605.89,2153,8419.58
2018,7,SLOVENIA,13319.01,1752,4214.88
2018,7,SPAIN,1868976.92,90289,591448.39
2018,7,SWEDEN,296011.17,21692,93674.42
2018,8,AUSTRIA,265128.44,16282,83901.4
2018,8,BELGIUM,445181.86,15827,140880.33
2018,8,BULGARIA,127418.12,7498,40322.19
2018,8,CROATIA,107789.06,9005,34110.46
2018,8,CYPRUS,129677.64,4991,41037.23
2018,8,DENMARK,289818.42,17193,91714.69
2018,8,ESTONIA,19678.13,2306,6227.26
2018,8,FINLAND,213699.37,11337,67626.38
2018,8,FRANCE,2106004.87,89382,666457.24
2018,8,GERMANY,2836180.1,109667,897525.35
2018,8,GREECE,690712.23,41762,218579.82
2018,8,HUNGARY,104064.98,6029,32931.96
2018,8,IRELAND,326396.93,13921,103290.17
2018,8,ITALY,1478662.66,83043,467931.22
2018,8,LATVIA,44742.65,3999,14159.07
2018,8,LITHUANIA,36080.49,2956,11417.88
2018,8,LUXEMBOURG,143020.26,3134,45259.58
2018,8,MALTA,48869.14,2962,15464.92
2018,8,NETHERLANDS,1048448.85,29512,331787.61
2018,8,POLAND,320713.13,21710,101491.5
2018,8,PORTUGAL,504867.85,23128,159768.31
2018,8,ROMANIA,143783.88,10137,45501.23
2018,8,SLOVAKIA,26129.9,2119,8268.95
2018,8,SLOVENIA,13216.67,1787,4182.49
2018,8,SPAIN,1849485.72,88203,585280.29
2018,8,SWEDEN,293925.59,23653,93014.43
2018,9,AUSTRIA,254578.05,16176,80562.68
2018,9,BELGIUM,426885.97,15320,135090.5
2018,9,BULGARIA,96174.15,5799,30434.86
2018,9,CROATIA,89693.96,7323,28384.16
2018,9,CYPRUS,122455.01,4626,38751.59
2018,9,DENMARK,273745.85,17093,86628.43
2018,9,ESTONIA,19112.35,2272,6048.21
2018,9,FINLAND,209521.71,11907,66304.34
2018,9,FRANCE,1953725.82,91232,618267.66
2018,9,GERMANY,2775447.21,111533,878306.08
2018,9,GREECE,596746.78,35231,188843.92
2018,9,HUNGARY,97934.14,5752,30991.82
2018,9,IRELAND,316818.85,13489,100259.13
2018,9,ITALY,1384327.84,78621,438078.43
2018,9,LATVIA,42649.4,3807,13496.64
2018,9,LITHUANIA,35546.56,2814,11248.91
2018,9,LUXEMBOURG,146423.24,3333,46336.47
2018,9,MALTA,46973.59,2814,14865.06
2018,9,NETHERLANDS,995645.47,28930,315077.68
2018,9,POLAND,300041.45,21175,94949.83
2018,9,PORTUGAL,477835.33,21626,151213.71
2018,9,ROMANIA,135268.23,9598,42806.4
2018,9,SLOVAKIA,21773.41,1925,6890.32
2018,9,SLOVENIA,12139.11,1625,3841.49
2018,9,SPAIN,1744963.68,83824,552203.7
2018,9,SWEDEN,287376.54,25382,90941.94
2018,10,AUSTRIA,249767.68,16021,79040.4
2018,10,BELGIUM,417046.82,14839,131976.84
2018,10,BULGARIA,51921.25,3495,16430.77
2018,10,CROATIA,61343.32,5177,19412.44
2018,10,CYPRUS,110918.44,4238,35100.77
2018,10,DENMARK,271738.7,17069,85993.26
2018,10,ESTONIA,19532.06,2324,6181.03
2018,10,FINLAND,216269.31,11764,68439.66
2018,10,FRANCE,1909668.06,87865,604325.34
2018,10,GERMANY,2807945.44,113586,888590.33
2018,10,GREECE,411717.88,25290,130290.47
2018,10,HUNGARY,93539.67,5560,29601.16
2018,10,IRELAND,303928.01,13053,96179.75
2018,10,ITALY,1279218.12,71981,404815.86
2018,10,LATVIA,42188.88,3768,13350.91
2018,10,LITHUANIA,35750.28,2836,11313.38
2018,10,LUXEMBOURG,148561.06,3365,47012.99
2018,10,MALTA,45951.79,2726,14541.71
2018,10,NETHERLANDS,1003050.86,29411,317421.16
2018,10,POLAND,261921.84,19399,82886.66
2018,10,PORTUGAL,445057.86,20543,140841.1
2018,10,ROMANIA,123414.9,9080,39055.35
2018,10,SLOVAKIA,13636.83,1507,4315.45
2018,10,SLOVENIA,10878.66,1580,3442.62
2018,10,SPAIN,1652746.04,78854,523020.9
2018,10,SWEDEN,284688.22,25968,90091.21
2018,11,AUSTRIA,213997.48,14312,67720.72
2018,11,BELGIUM,393658.12,13370,124575.35
2018,11,BULGARIA,39683.87,2743,12558.19
2018,11,CROATIA,22081.89,2526,6987.94
2018,11,CYPRUS,62707.27,2552,19844.07
2018,11,DENMARK,231765.6,14968,73343.55
2018,11,ESTONIA,16580.91,2046,5247.12
2018,11,FINLAND,205090.81,11305,64902.15
2018,11,FRANCE,1658453.34,73352,524827.01
2018,11,GERMANY,2436494.34,96869,771042.51
2018,11,GREECE,155343.11,13626,49159.21
2018,11,HUNGARY,76855.08,4886,24321.23
2018,11,IRELAND,237609.22,10840,75192.79
2018,11,ITALY,1033092.87,58283,326928.12
2018,11,LATVIA,35032.58,3187,11086.26
2018,11,LITHUANIA,28899.77,2420,9145.5
2018,11,LUXEMBOURG,162563.16,3027,51444.04
2018,11,MALTA,33932.46,2105,10738.12
2018,11,NETHERLANDS,861615.56,24416,272663.15
2018,11,POLAND,226197.26,16627,71581.41
2018,11,PORTUGAL,348713.08,16140,110352.24
2018,11,ROMANIA,105529.21,7939,33395.32
2018,11,SLOVAKIA,11418.65,1289,3613.5
2018,11,SLOVENIA,8034.61,1275,2542.6
2018,11,SPAIN,1212080.1,57964,383569.65
2018,11,SWEDEN,256464.8,23472,81159.75
2018,12,AUSTRIA,222340.73,14073,70360.99
2018,12,BELGIUM,384556.28,12652,121695.02
2018,12,BULGARIA,43686.59,2828,13824.87
2018,12,CROATIA,18897.74,2270,5980.3
2018,12,CYPRUS,49859.41,2154,15778.3
2018,12,DENMARK,226448.66,13093,71660.97
2018,12,ESTONIA,15621.66,1838,4943.56
2018,12,FINLAND,230067.22,11293,72806.08
2018,12,FRANCE,1722219.64,72342,545006.22
2018,12,GERMANY,2369153.33,88042,749732.07
2018,12,GREECE,145895.08,13058,46169.33
2018,12,HUNGARY,76367.48,4797,24166.92
2018,12,IRELAND,234396.41,10724,74176.08
2018,12,ITALY,1060084.18,58285,335469.68
2018,12,LATVIA,35197.76,3182,11138.53
2018,12,LITHUANIA,28596.94,2310,9049.66
2018,12,LUXEMBOURG,153451.78,2830,48560.69
2018,12,MALTA,32145.97,2061,10172.77
2018,12,NETHERLANDS,876671.22,23404,277427.6
2018,12,POLAND,225082.78,16173,71228.73
2018,12,PORTUGAL,359009.26,16454,113610.53
2018,12,ROMANIA,107609.47,7675,34053.63
2018,12,SLOVAKIA,11333.27,1159,3586.48
2018,12,SLOVENIA,8423.65,1249,2665.71
2018,12,SPAIN,1233630.3,56535,390389.34
2018,12,SWEDEN,258929.9,20272,81939.84
2019,1,AUSTRIA,219501.06,13748,69462.36
2019,1,BELGIUM,370107.0,12627,117122.47
2019,1,BULGARIA,43230.83,2795,13680.64
2019,1,CROATIA,18135.72,2331,5739.15
2019,1,CYPRUS,46901.07,2039,14842.11
2019,1,DENMARK,236863.74,13594,74956.88
2019,1,ESTONIA,15412.01,1895,4877.22
2019,1,FINLAND,219417.6,11253,69435.95
2019,1,FRANCE,1683623.7,70305,532792.31
2019,1,GERMANY,2351235.18,87147,744061.76
2019,1,GREECE,136161.84,12209,43089.19
2019,1,HUNGARY,72386.13,4636,22907.0
2019,1,IRELAND,219823.46,10493,69564.39
2019,1,ITALY,1021526.39,56499,323267.84
2019,1,LATVIA,34493.75,3139,10915.74
2019,1,LITHUANIA,28709.42,2389,9085.26
2019,1,LUXEMBOURG,136674.8,2729,43251.52
2019,1,MALTA,30665.52,1886,9704.28
2019,1,NETHERLANDS,861054.28,23187,272485.53
2019,1,POLAND,227349.83,16303,71946.15
2019,1,PORTUGAL,352422.62,15856,111526.15
2019,1,ROMANIA,108472.64,7654,34326.78
2019,1,SLOVAKIA,10726.65,1065,3394.51
2019,1,SLOVENIA,8334.25,1263,2637.42
2019,1,SPAIN,1203517.49,55461,380859.97
2019,1,SWEDEN,264669.54,20936,83756.18
2019,2,AUSTRIA,206375.77,13581,65308.79
2019,2,BELGIUM,321350.52,11328,101693.2
2019,2,BULGARIA,39473.86,2602,12491.73
2019,2,CROATIA,17070.61,2227,5402.09
2019,2,CYPRUS,44807.41,1923,14179.56
2019,2,DENMARK,219906.49,13183,69590.66
2019,2,ESTONIA,14138.04,1710,4474.06
2019,2,FINLAND,200931.88,10662,63586.04
2019,2,FRANCE,1531815.25,67395,484751.66
2019,2,GERMANY,2151930.93,85854,680990.8
2019,2,GREECE,123364.27,10964,39039.32
2019,2,HUNGARY,66164.19,4305,20938.04
2019,2,IRELAND,194519.41,9820,61556.78
2019,2,ITALY,926249.56,53250,293116.95
2019,2,LATVIA,30301.81,2780,9589.18
2019,2,LITHUANIA,25707.14,2198,8135.17
2019,2,LUXEMBOURG,125203.22,2621,39621.27
2019,2,MALTA,28093.06,1756,8890.21
2019,2,NETHERLANDS,781641.64,22518,247354.95
2019,2,POLAND,210743.23,15382,66690.89
2019,2,PORTUGAL,311700.8,14380,98639.49
2019,2,ROMANIA,95121.44,7074,30101.72
2019,2,SLOVAKIA,10384.59,1080,3286.26
2019,2,SLOVENIA,7824.16,1233,2476.0
2019,2,SPAIN,1109504.14,52793,351108.91
2019,2,SWEDEN,243842.44,20228,77165.33
2019,3,AUSTRIA,257129.46,15809,81370.08
2019,3,BELGIUM,392326.14,13189,124153.84
2019,3,BULGARIA,44049.93,2839,13939.85
2019,3,CROATIA,21392.88,2677,6769.9
2019,3,CYPRUS,58219.13,2430,18423.77
2019,3,DENMARK,259038.75,15539,81974.29
2019,3,ESTONIA,16022.74,1917,5070.49
2019,3,FINLAND,226857.09,12068,71790.22
2019,3,FRANCE,1760003.67,78057,556963.19
2019,3,GERMANY,2529401.16,95876,800443.4
2019,3,GREECE,146762.61,13005,46443.86
2019,3,HUNGARY,79551.86,5000,25174.64
2019,3,IRELAND,237558.6,11251,75176.77
2019,3,ITALY,1085810.87,60620,343611.03
2019,3,LATVIA,35659.3,3191,11284.59
2019,3,LITHUANIA,27950.63,2407,8845.14
2019,3,LUXEMBOURG,151311.67,3001,47883.44
2019,3,MALTA,34319.01,2129,10860.45
2019,3,NETHERLANDS,899493.14,25531,284649.73
2019,3,POLAND,234769.22,17207,74294.06
2019,3,PORTUGAL,365707.97,16818,115730.37
2019,3,ROMANIA,104632.61,7855,33111.58
2019,3,SLOVAKIA,11509.79,1272,3642.34
2019,3,SLOVENIA,8762.22,1373,2772.85
2019,3,SPAIN,1290444.56,61457,408368.53
2019,3,SWEDEN,284791.1,23537,90123.76
2019,4,AUSTRIA,273207.29,15677,86458.0
2019,4,BELGIUM,407587.5,14450,128983.39
2019,4,BULGARIA,47262.18,3074,14956.39
2019,4,CROATIA,48856.58,4533,15460.94
2019,4,CYPRUS,82772.98,3376,26193.98
2019,4,DENMARK,244553.28,15242,77390.28
2019,4,ESTONIA,17328.22,2082,5483.61
2019,4,FINLAND,215423.51,11103,68172.0
2019,4,FRANCE,1880074.2,85776,594960.19
2019,4,GERMANY,2579118.64,101193,816176.78
2019,4,GREECE,265522.42,18856,84026.08
2019,4,HUNGARY,89338.45,5445,28271.66
2019,4,IRELAND,272100.42,12444,86107.73
2019,4,ITALY,1240918.02,68277,392695.58
2019,4,LATVIA,41129.62,3722,13015.7
2019,4,LITHUANIA,33634.54,2687,10643.84
2019,4,LUXEMBOURG,144072.43,3272,45592.54
2019,4,MALTA,45542.21,2597,14412.09
2019,4,NETHERLANDS,942079.59,28019,298126.45
2019,4,POLAND,248416.11,18406,78612.69
2019,4,PORTUGAL,432007.8,20138,136711.33
2019,4,ROMANIA,119852.8,8392,37928.1
2019,4,SLOVAKIA,12227.36,1237,3869.42
2019,4,SLOVENIA,10217.6,1470,3233.42
2019,4,SPAIN,1533634.24,73429,485327.29
2019,4,SWEDEN,257046.19,22134,81343.73
2019,5,AUSTRIA,279786.79,16110,88540.12
2019,5,BELGIUM,414610.25,15281,131205.78
2019,5,BULGARIA,62505.99,3905,19780.38
2019,5,CROATIA,72248.44,6278,22863.43
2019,5,CYPRUS,107420.04,4046,33993.68
2019,5,DENMARK,263719.26,17002,83455.46
2019,5,ESTONIA,18627.84,2255,5894.89
2019,5,FINLAND,230426.61,12027,72919.81
2019,5,FRANCE,1935593.44,89632,612529.57
2019,5,GERMANY,2712589.64,108408,858414.44
2019,5,GREECE,463810.95,27379,146775.62
2019,5,HUNGARY,96450.48,5804,30522.3
2019,5,IRELAND,307477.52,13707,97303.01
2019,5,ITALY,1341888.74,74695,424648.33
2019,5,LATVIA,46377.08,4041,14676.29
2019,5,LITHUANIA,37230.25,3070,11781.73
2019,5,LUXEMBOURG,150164.55,3463,47520.43
2019,5,MALTA,48384.24,2829,15311.47
2019,5,NETHERLANDS,994175.51,29885,314612.5
2019,5,POLAND,281020.65,20337,88930.58
2019,5,PORTUGAL,461937.47,21315,146182.74
2019,5,ROMANIA,128054.08,9056,40523.44
2019,5,SLOVAKIA,14005.3,1432,4432.06
2019,5,SLOVENIA,11958.51,1568,3784.34
2019,5,SPAIN,1688726.92,81525,534407.25
2019,5,SWEDEN,277975.32,24237,87966.87
2019,6,AUSTRIA,283119.53,17209,89594.79
2019,6,BELGIUM,422406.28,15211,133672.87
2019,6,BULGARIA,102021.2,5846,32285.19
2019,6,CROATIA,98922.38,7882,31304.55
2019,6,CYPRUS,118347.36,4444,37451.7
2019,6,DENMARK,286724.47,17276,90735.59
2019,6,ESTONIA,19459.92,2330,6158.2
2019,6,FINLAND,223145.9,11126,70615.79
2019,6,FRANCE,2021080.24,94274,639582.36
2019,6,GERMANY,2758337.96,107055,872891.76
2019,6,GREECE,601481.15,35592,190342.14
2019,6,HUNGARY,103442.75,5973,32735.05
2019,6,IRELAND,324625.11,13909,102729.47
2019,6,ITALY,1458744.22,80705,461627.92
2019,6,LATVIA,47213.5,4060,14940.98
2019,6,LITHUANIA,35000.42,2955,11076.08
2019,6,LUXEMBOURG,145924.3,3402,46178.58
2019,6,MALTA,50555.08,2943,15998.44
2019,6,NETHERLANDS,967957.9,28906,306315.79
2019,6,POLAND,312125.5,21391,98773.89
2019,6,PORTUGAL,495563.02,21901,156823.74
2019,6,ROMANIA,138493.02,9425,43826.91
2019,6,SLOVAKIA,21771.73,1827,6889.79
2019,6,SLOVENIA,12651.82,1690,4003.74
2019,6,SPAIN,1804738.63,87275,571119.82
2019,6,SWEDEN,295049.92,23019,93370.23
2019,7,AUSTRIA,294988.08,17614,93350.66
2019,7,BELGIUM,452012.4,16298,143041.9
2019,7,BULGARIA,117979.84,6938,37335.39
2019,7,CROATIA,119632.7,9478,37858.45
2019,7,CYPRUS,124881.6,4669,39519.49
2019,7,DENMARK,307812.62,16528,97409.06
2019,7,ESTONIA,19350.76,2306,6123.66
2019,7,FINLAND,230758.87,10531,73024.96
2019,7,FRANCE,2185029.52,98539,691465.04
2019,7,GERMANY,2872928.63,110589,909154.63
2019,7,GREECE,686736.53,41029,217321.69
2019,7,HUNGARY,108817.68,6270,34435.97
2019,7,IRELAND,345404.63,14492,109305.26
2019,7,ITALY,1567594.22,87562,496074.12
2019,7,LATVIA,48568.86,4265,15369.89
2019,7,LITHUANIA,34438.23,3000,10898.17
2019,7,LUXEMBOURG,147343.33,3402,46627.64
2019,7,MALTA,53371.75,3099,16889.79
2019,7,NETHERLANDS,1019366.13,29777,322584.22
2019,7,POLAND,328619.52,22273,103993.52
2019,7,PORTUGAL,544224.67,23766,172223.0
2019,7,ROMANIA,147861.5,10125,46791.61
2019,7,SLOVAKIA,26723.08,2126,8456.67
2019,7,SLOVENIA,12876.92,1759,4074.98
2019,7,SPAIN,1945326.58,92477,615609.68
2019,7,SWEDEN,290904.42,20799,92058.36
2019,8,AUSTRIA,289426.64,17478,91590.71
2019,8,BELGIUM,440191.0,15689,139300.95
2019,8,BULGARIA,118270.87,6928,37427.49
2019,8,CROATIA,116131.16,9326,36750.37
2019,8,CYPRUS,124436.47,4740,39378.63
2019,8,DENMARK,297659.37,16951,94196.0
2019,8,ESTONIA,19049.26,2332,6028.25
2019,8,FINLAND,230505.85,11486,72944.89
2019,8,FRANCE,2168108.4,90382,686110.25
2019,8,GERMANY,2839860.69,106868,898690.09
2019,8,GREECE,694691.77,41593,219839.17
2019,8,HUNGARY,108190.86,6243,34237.61
2019,8,IRELAND,343275.43,14372,108631.47
2019,8,ITALY,1557787.41,84666,492970.7
2019,8,LATVIA,48471.07,4265,15338.95
2019,8,LITHUANIA,35114.95,3076,11112.33
2019,8,LUXEMBOURG,149755.01,3153,47390.83
2019,8,MALTA,52948.03,3119,16755.7
2019,8,NETHERLANDS,1025059.67,29569,324385.97
2019,8,POLAND,329873.62,22084,104390.39
2019,8,PORTUGAL,540846.29,23720,171153.89
2019,8,ROMANIA,149883.51,10119,47431.49
2019,8,SLOVAKIA,26346.06,2088,8337.36
2019,8,SLOVENIA,13150.82,1687,4161.65
2019,8,SPAIN,1927772.08,89825,610054.45
2019,8,SWEDEN,283074.18,22512,89580.44
2019,9,AUSTRIA,276152.02,17166,87389.88
2019,9,BELGIUM,425195.63,15565,134555.58
2019,9,BULGARIA,89273.43,5421,28251.09
2019,9,CROATIA,92826.06,7315,29375.34
2019,9,CYPRUS,118117.02,4455,37378.81
2019,9,DENMARK,272725.55,17361,86305.55
2019,9,ESTONIA,19349.85,2278,6123.37
2019,9,FINLAND,223163.37,11918,70621.32
2019,9,FRANCE,1978809.52,91337,626205.54
2019,9,GERMANY,2790355.96,110615,883024.04
2019,9,GREECE,600210.22,34954,189939.94
2019,9,HUNGARY,103818.76,6125,32854.04
2019,9,IRELAND,325301.81,13754,102943.61
2019,9,ITALY,1452932.89,79132,459788.89
2019,9,LATVIA,45369.64,4015,14357.48
2019,9,LITHUANIA,36035.25,2949,11403.56
2019,9,LUXEMBOURG,145660.03,3432,46094.95
2019,9,MALTA,51079.9,2946,16164.53
2019,9,NETHERLANDS,989153.63,29051,313023.3
2019,9,POLAND,318389.63,21627,100756.21
2019,9,PORTUGAL,512383.89,22164,162146.8
2019,9,ROMANIA,137226.33,9588,43426.05
2019,9,SLOVAKIA,22477.36,1849,7113.09
2019,9,SLOVENIA,11339.19,1474,3588.35
2019,9,SPAIN,1813359.51,84977,573847.95
2019,9,SWEDEN,278314.97,24367,88074.36
2019,10,AUSTRIA,268457.73,16708,84954.98
2019,10,BELGIUM,431240.15,15195,136468.4
2019,10,BULGARIA,50355.11,3317,15935.16
2019,10,CROATIA,64746.66,5531,20489.45
2019,10,CYPRUS,108508.44,4211,34338.11
2019,10,DENMARK,269968.96,17212,85433.21
2019,10,ESTONIA,20267.09,2242,6413.64
2019,10,FINLAND,227528.81,11760,72002.79
2019,10,FRANCE,1913288.7,87306,605471.11
2019,10,GERMANY,2830029.94,110361,895579.09
2019,10,GREECE,409149.23,25112,129477.6
2019,10,HUNGARY,100680.26,5952,31860.84
2019,10,IRELAND,297167.02,13079,94040.19
2019,10,ITALY,1326741.48,71352,419854.9
2019,10,LATVIA,44444.55,3934,14064.73
2019,10,LITHUANIA,38676.59,3055,12239.43
2019,10,LUXEMBOURG,152652.41,3456,48307.72
2019,10,MALTA,50314.52,2864,15922.32
2019,10,NETHERLANDS,977842.08,29106,309443.7
2019,10,POLAND,280349.07,20177,88718.06
2019,10,PORTUGAL,477040.0,20685,150962.03
2019,10,ROMANIA,125156.13,8919,39606.37
2019,10,SLOVAKIA,13009.7,1383,4116.99
2019,10,SLOVENIA,7046.12,1035,2229.79
2019,10,SPAIN,1690853.54,79047,535080.23
2019,10,SWEDEN,271983.64,24076,86070.77
2019,11,AUSTRIA,227721.09,14253,72063.64
2019,11,BELGIUM,405099.16,13122,128195.94
2019,11,BULGARIA,40769.04,2795,12901.59
2019,11,CROATIA,20836.66,2587,6593.88
2019,11,CYPRUS,63409.41,2678,20066.27
2019,11,DENMARK,221736.1,14674,70169.65
2019,11,ESTONIA,15657.46,1845,4954.89
2019,11,FINLAND,208037.85,10548,65834.76
